"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logP"
"pyrimisulfan","",-0.386701429362798,0.0152793119048245,-1.92100364050097,-0.278656917131548,0.863090197533122,-0.414715250401818,0.147746665931013,-0.0327314226749357,-0.485873445006779
"pyrithiobac","",-0.454587231145115,0.442089739134162,-1.32427500695303,-0.445248345403527,0.647902131003928,-0.429276656733465,-0.350226576636095,-0.309942892780667,0.000368528747886629
"quinoclamine","",-0.522473032927431,1.08288021945215,-1.02591069017906,-0.645158059329902,0.30474069126668,-0.437398829114644,-0.350226576636095,-0.587154362886399,-0.411179647833623
"quinonamid","",-0.47721583173922,0.58857384651328,-0.696093436189522,-0.611839773675506,-0.262313168640729,-0.43622875002512,-0.350226576636095,-0.494750539517821,-0.0439351450656033
"SMA","",-0.703501837680274,2.27540254160064,2.73340451486885,-0.57852148802111,1.90252752383285,-0.446083247292089,-0.350226576636095,-0.679558186254976,-1.08159309206916
"sulcotrione","",-0.431958630551009,0.34141769479491,-0.72754637340509,-0.445248345403527,0.472478317177266,-0.427829253703891,-0.848199819203203,-0.402346716149244,-0.68615534232892
"sulfallate","",-0.567730234115642,0.707453183875545,1.06263952723872,-0.411930059749131,0.421614523271862,-0.45902249852235,-0.848199819203203,-0.771962009623553,-0.0161080441579569
"sulfometuron","",-0.431958630551009,0.233028330419369,-1.02591069017906,-0.511884916712319,0.770490694050908,-0.407694775864671,0.645719908498121,-0.0327314226749357,-0.760849139502076
"sulglycapin","",-0.545101633521536,0.52984897314713,0.540470645257569,-0.311975202785944,1.40475034615867,-0.431491449295779,-0.350226576636095,-0.309942892780667,-1.04204931709514
"swep","",-0.567730234115642,1.00351545441429,1.38393566676349,-0.57852148802111,0.495522395649991,-0.445691954609553,-0.350226576636095,-0.587154362886399,-0.0516242124216636
"tavron","",-0.522473032927431,0.791604642501535,0.419921937682367,-0.57852148802111,-0.262313168640729,-0.4602533609412,-0.848199819203203,-0.86436583299213,0.521760524701685
"TCA","",-0.703501837680274,1.75978026724293,-0.130817739857152,-0.57852148802111,1.65989981658768,-0.446083247292089,-0.350226576636095,-0.679558186254976,-0.582536006054394
"tefuryltrione","",-0.296187026986377,-0.120749925227379,-1.24194600396248,-0.17870206016836,0.40664285681023,-0.42081637708291,-0.848199819203203,-0.21753906941209,-0.514432838043574
"tembotrione","",-0.364072828768693,0.0152793119048245,-1.4733945100866,-0.311975202785944,0.34694091766658,-0.4243228153934,-0.848199819203203,-0.309942892780667,-0.574846938698333
"terbucarb","",-0.364072828768693,0.175241821528197,-1.65246322435371,-0.278656917131548,-0.157838372676352,-0.445691954609553,-0.350226576636095,-0.587154362886399,0.738885140994243
"thidiazuron","",-0.545101633521536,0.95412028730538,1.06263952723872,-0.645158059329902,0.558508199823564,-0.434834532408706,0.147746665931013,-0.402346716149244,-0.570453185923442
"thiencarbazone","",-0.499844432333325,0.296024569496593,-1.02591069017906,-0.445248345403527,0.576201195530325,-0.403424746979523,0.147746665931013,-0.0327314226749357,-0.78501477976398
"thifensulfuron","",-0.499844432333325,0.296024569496593,-0.503741808197905,-0.478566631057923,0.66100214342839,-0.399291480585359,0.645719908498121,0.152076224062219,-0.907307565331795
"tolpyralate","",-0.273558426392271,-0.302272447177667,-0.83606527232414,-0.112065488859569,0.560957587906078,-0.410012140295222,-0.848199819203203,0.0596724006936415,-0.5924219497979
"topramezone","",-0.386701429362798,0.175241821528197,-1.77777373118864,-0.411930059749131,0.00341806844538798,-0.418240683502723,-0.350226576636095,-0.309942892780667,-0.670777207616799
"triafamone","",-0.431958630551009,0.14756427168188,-1.92100364050097,-0.411930059749131,0.00341806844538798,-0.417864586652518,-0.848199819203203,-0.0327314226749357,-0.146089897081832
"triaziflam","",-0.364072828768693,0.105446529091287,-0.503741808197905,-0.345293488440339,0.23421341583385,-0.427601316218918,0.147746665931013,-0.309942892780667,0.282300998470095
"tribenuron","",-0.431958630551009,0.14756427168188,-1.02591069017906,-0.445248345403527,0.968618230646119,-0.402630764740203,0.147746665931013,0.152076224062219,-0.817601779511092
"trifludimoxazin","",-0.386701429362798,0.21955485350387,-1.92100364050097,-0.445248345403527,0.414265656399689,-0.430442936864906,-0.848199819203203,-0.402346716149244,-0.482578130425611
"triflusulfuron","",-0.386701429362798,-0.097541915770855,-1.41750602403822,-0.378611774094735,0.598651650845725,-0.398060618166508,0.645719908498121,0.244480047430796,-0.323670738400366
"trihydroxytriazine","",-0.680873237086169,1.99499270894835,-0.329685514204186,-0.645158059329902,1.06089294212486,-0.422803232160251,0.645719908498121,-0.587154362886399,-1.72784089604279
"trimeturon","",-0.522473032927431,0.791604642501535,0.764275210464755,-0.511884916712319,1.1435373490114,-0.45082054802143,-0.848199819203203,-0.587154362886399,-0.306828019429948
"tripropindan","",-0.341444228174588,0.263072718516027,-1.3557279441686,-0.278656917131548,-0.687440012383076,-0.453768539493739,-0.848199819203203,-0.771962009623553,0.988230610969339
"tritac","",-0.522473032927431,0.665662048657419,0.227194378170244,-0.445248345403527,0.296036337625713,-0.44906163042906,-0.350226576636095,-0.679558186254976,0.158543628643983
"zuomihuanglong","",-0.364072828768693,-0.0367181878293225,-1.44357060945988,-0.478566631057923,0.787666347994768,-0.400207029483331,0.147746665931013,0.152076224062219,-0.601209455347683
